Date,Close
,T
2000-01-03,6.392261981964111
2000-01-04,6.018248558044434
2000-01-05,6.111751079559326
2000-01-06,5.993334770202637
2000-01-07,6.044703483581543
2000-01-10,6.130322456359863
2000-01-11,6.044703483581543
2000-01-12,5.727912425994873
2000-01-13,5.590921401977539
2000-01-14,5.753600120544434
2000-01-18,5.633728981018066
2000-01-19,5.556676864624023
2000-01-20,5.6166090965271
2000-01-21,5.890588283538818
2000-01-24,5.753600120544434
2000-01-25,5.479619026184082
2000-01-26,5.479619026184082
2000-01-27,5.342629432678223
2000-01-28,5.376877784729004
2000-01-31,5.873465538024902
2000-02-01,5.804973125457764
2000-02-02,5.8220930099487305
2000-02-03,5.753600120544434
2000-02-04,5.753600120544434
2000-02-07,5.736473560333252
2000-02-08,5.762162208557129
2000-02-09,5.839217662811279
2000-02-10,5.770725250244141
2000-02-11,5.539549827575684
2000-02-14,5.599486827850342
2000-02-15,5.5738019943237305
2000-02-16,5.351187705993652
2000-02-17,5.479619026184082
2000-02-18,5.239883899688721
2000-02-22,5.00015115737915
2000-02-23,4.897409439086914
2000-02-24,4.863160133361816
2000-02-25,4.854598045349121
2000-02-28,5.068646430969238
2000-02-29,5.171391487121582
2000-03-01,5.753600120544434
2000-03-02,6.198821067810059
2000-03-03,6.241626262664795
2000-03-06,5.94196081161499
2000-03-07,5.736473560333252
2000-03-08,5.702228546142578
2000-03-09,5.693668842315674
2000-03-10,5.753600120544434
2000-03-13,5.984771251678467
2000-03-14,5.770725250244141
2000-03-15,5.8220930099487305
2000-03-16,6.181694030761719
2000-03-17,6.267313003540039
2000-03-20,6.087510585784912
2000-03-21,6.198821067810059
2000-03-22,5.933396339416504
2000-03-23,5.967647552490234
2000-03-24,5.890588283538818
2000-03-27,5.9162774085998535
2000-03-28,5.8220930099487305
2000-03-29,5.787846565246582
2000-03-30,5.702228546142578
2000-03-31,5.770725250244141
2000-04-03,6.130322456359863
2000-04-04,6.301560401916504
2000-04-05,6.344367980957031
2000-04-06,6.43174409866333
2000-04-07,6.399403095245361
2000-04-10,6.382151126861572
2000-04-11,6.520144939422607
2000-04-12,6.485645294189453
2000-04-13,6.485645294189453
2000-04-14,5.881929874420166
2000-04-17,5.778433799743652
2000-04-18,5.726687431335449
2000-04-19,5.787060737609863
2000-04-20,5.683565616607666
2000-04-24,5.830183506011963
2000-04-25,6.2010369300842285
2000-04-26,6.0716681480407715
2000-04-27,5.968173027038574
2000-04-28,6.045795917510986
2000-05-01,6.157914638519287
2000-05-02,5.847434997558594
2000-05-03,5.787060737609863
2000-05-04,5.666314601898193
2000-05-05,5.933673858642578
2000-05-08,5.916426181793213
2000-05-09,5.838807106018066
2000-05-10,6.226911544799805
2000-05-11,6.2872819900512695
2000-05-12,6.188099384307861
2000-05-15,6.347653388977051
2000-05-16,6.304532051086426
2000-05-17,6.25278377532959
2000-05-18,6.106166362762451
2000-05-19,5.890553951263428
2000-05-22,5.864679336547852
2000-05-23,5.769810199737549
2000-05-24,5.950925350189209
2000-05-25,5.804308891296387
2000-05-26,5.881929874420166
2000-05-30,6.106166362762451
2000-05-31,6.028548717498779
2000-06-01,6.0716681480407715
2000-06-02,6.209662437438965
2000-06-05,6.114793300628662
2000-06-06,6.25278377532959
2000-06-07,6.399403095245361
