symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
AMZN,0.6189063238634213,1.62382238122913,0.9979716864548327,4.027715239621548,28.198548832197748,0.9754049356289226,212.94832
