symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
GOOGL,0.9687156821864421,1.3073759391113644,0.9973919435173749,2.5281484186081657,10.851496093183744,0.9853949480480043,173.60387
