symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
JPM,0.8260676668870142,1.5343931299143547,0.9974943307425309,2.7696392398542624,15.202108655753388,0.9936281503671492,280.3109
