symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
AAPL,0.2883837800307814,0.36033160178810586,0.9987899188222293,2.8818600497141804,15.206057575756972,0.989639825173456,210.93953
