symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
NVDA,0.09982705662907719,0.023504142039698635,0.9924891805120754,2.5365490511687425,16.18714147080561,0.9918533356717254,144.72594
