symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
TSLA,2.500405784834874,27.19725615646115,0.9966415401722651,9.382774777443993,161.0294263212051,0.9634487585122253,324.59274
