Date,Close
2000-01-06,33.715301513671875
2000-01-07,34.1558837890625
2000-01-10,34.404930114746094
2000-01-11,33.52371597290039
2000-01-12,32.43182373046875
2000-01-13,33.04482650756836
2000-01-14,34.404930114746094
2000-01-18,35.343605041503906
2000-01-19,32.79579162597656
2000-01-20,32.48929977416992
2000-01-21,31.79965209960937
2000-01-24,31.03339576721192
2000-01-25,31.512300491333008
2000-01-26,30.458702087402344
2000-01-27,30.267133712768555
2000-01-28,30.113893508911133
2000-01-31,29.998952865600582
2000-02-01,31.550621032714844
2000-02-02,30.8992919921875
2000-02-03,31.761348724365234
2000-02-04,32.66169738769531
2000-02-07,32.68085479736328
2000-02-08,33.69613265991211
2000-02-09,31.87627601623535
2000-02-10,32.48929977416992
2000-02-11,30.6311092376709
2000-02-14,30.53533172607422
2000-02-15,30.209667205810547
2000-02-16,29.922325134277344
2000-02-17,30.53533172607422
2000-02-18,29.13691139221192
2000-02-22,28.753780364990234
2000-02-23,28.88788414001465
2000-02-24,29.041139602661133
2000-02-25,27.987525939941406
2000-02-28,28.06415748596192
2000-02-29,27.393678665161133
2000-03-01,27.834278106689453
2000-03-02,28.61968231201172
2000-03-03,29.46256256103516
2000-03-06,27.776805877685547
2000-03-07,28.4664363861084
2000-03-08,29.290159225463867
2000-03-09,30.650266647338867
2000-03-10,30.95677375793457
2000-03-13,30.037267684936523
2000-03-14,29.156064987182617
2000-03-15,29.232696533203125
2000-03-16,29.232696533203125
2000-03-17,30.458702087402344
2000-03-20,29.84570503234864
2000-03-21,31.49315643310547
2000-03-22,31.646392822265625
2000-03-23,34.28999710083008
2000-03-24,34.23250961303711
2000-03-27,31.89542961120605
2000-03-28,31.972047805786133
2000-03-29,32.85325622558594
2000-03-30,31.684703826904297
2000-03-31,32.56589889526367
2000-04-03,27.85342788696289
2000-04-04,27.14463996887207
2000-04-05,26.47417640686035
2000-04-06,26.35921669006348
2000-04-07,27.297895431518555
2000-04-10,26.378387451171875
2000-04-11,25.707914352416992
2000-04-12,24.32864189147949
2000-04-13,24.290328979492188
2000-04-14,22.71950340270996
2000-04-17,23.255897521972656
2000-04-18,24.69262313842773
2000-04-19,24.1179313659668
2000-04-20,24.194549560546875
2000-04-24,20.42074584960937
2000-04-25,21.26363182067871
2000-04-26,20.84217834472656
2000-04-27,21.39773178100586
2000-04-28,21.378562927246094
2000-05-01,22.508798599243164
2000-05-02,21.416872024536133
2000-05-03,21.62759780883789
2000-05-04,21.58929252624512
2000-05-05,21.80000686645508
2000-05-08,21.39773178100586
2000-05-09,20.78471565246582
2000-05-10,20.28664779663086
2000-05-11,20.803869247436523
2000-05-12,21.091203689575195
2000-05-15,21.26363182067871
2000-05-16,21.30193901062012
2000-05-17,20.74640464782715
2000-05-18,20.28664779663086
2000-05-19,19.94183349609375
2000-05-22,19.673646926879883
2000-05-23,19.36713981628418
2000-05-24,20.095081329345703
2000-05-25,18.84991836547852
2000-05-26,18.83075523376465
2000-05-30,19.42460823059082
2000-05-31,19.175580978393555
2000-06-01,19.78857612609864
2000-06-02,20.32495307922364
2000-06-05,20.49737548828125
2000-06-06,21.340246200561523
2000-06-07,21.608442306518555
2000-06-08,21.091203689575195
2000-06-09,21.091203689575195
2000-06-12,20.49737548828125
2000-06-13,20.803869247436523
2000-06-14,21.608442306518555
2000-06-15,22.18312644958496
2000-06-16,22.240602493286133
2000-06-19,22.585420608520508
2000-06-20,22.968551635742188
2000-06-21,24.73093605041504
2000-06-22,24.48190116882324
2000-06-23,23.811424255371094
2000-06-26,24.366962432861328
2000-06-27,24.1562442779541
2000-06-28,24.194549560546875
2000-06-29,23.658178329467773
2000-06-30,24.520214080810547
2000-07-03,24.520214080810547
2000-07-05,24.06046867370605
2000-07-06,24.80756568908692
2000-07-07,25.133220672607425
2000-07-10,24.347795486450195
2000-07-11,24.25202751159668
2000-07-12,24.61599922180176
2000-07-13,24.50106430053711
2000-07-14,24.194549560546875
2000-07-17,23.96467399597168
2000-07-18,24.06046867370605
2000-07-19,22.413009643554688
2000-07-20,22.93022727966309
2000-07-21,22.163976669311523
2000-07-24,21.62759780883789
2000-07-25,21.14868927001953
2000-07-26,20.78471565246582
2000-07-27,21.26363182067871
2000-07-28,21.35939598083496
2000-07-31,21.39773178100586
2000-08-01,21.052898406982425
2000-08-02,21.26363182067871
2000-08-03,21.531814575195312
2000-08-04,21.18700408935547
2000-08-07,21.45518684387207
2000-08-08,22.71950340270996
2000-08-09,22.757822036743164
2000-08-10,22.259769439697266
2000-08-11,22.20228576660156
2000-08-14,22.12565994262696
2000-08-15,21.9532470703125
2000-08-16,21.761688232421875
2000-08-17,21.934097290039062
2000-08-18,21.761688232421875
2000-08-21,21.646759033203125
2000-08-22,21.838321685791016
2000-08-23,21.68507194519043
2000-08-24,21.80000686645508
2000-08-25,21.646759033203125
2000-08-28,21.85746955871582
2000-08-29,21.742530822753903
2000-08-30,21.45518684387207
2000-08-31,21.39773178100586
2000-09-01,21.512672424316406
2000-09-05,21.49349594116211
2000-09-06,21.28278160095215
2000-09-07,21.474349975585938
2000-09-08,21.24446487426757
