symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
MSFT,0.818890567648,2.1428915457289484,0.9981078034881042,5.381126296854465,48.52101541103268,0.992766755742283,496.51328
