symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
AMZN,0.5806324564999548,1.693794946717847,0.9979185244235296,4.7690456307194315,39.802707113108,0.9659389263816671,216.64638
