symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
TSLA,1.723075223692754,18.562901219306614,0.9977242686900757,7.271592456409449,101.3373416753137,0.9772008042090468,314.49902
