symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
UNH,3.3704893411204147,16.644551341883492,0.9966482029419916,7.603950167742102,137.817671543912,0.9809904538436683,307.2713
