symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
BRK-B,1.9644548575866412,8.234031867244205,0.9971024694166484,5.639887087813048,57.28345568160451,0.9924738289453173,473.4181
